doc_id,corpus_tier,source_name_instrument_body,title_url_query,retrieval_date_format_language,production_context,dqa_context_score,dqa_content_score,full_text_available,locus_tag,source_topic_tag,verification_logic,deident_status,access_status_notes,firm_mentioned,iec_verification_status,verification_method,verification_date,relevance_to_study,corpus_role,enterprise_scale_tier,scale_evidence,hurdle_scale_coupled,publication_date,dqa_content_notes
A-DATA-001,A,Open Government Data Platform India (data.gov.in) / DGCIS,https://data.gov.in/catalog/commodity-wise-export-statistics-india,2026-07-03 / csv / English,Structured trade statistics dataset (DGCIS-style trade statistics referenced generically in A-APEDA-002/007/009/010): India Agri-Food Export Trade Statistics Dataset [FLAG: Bare data block received with missing direct attribution/URL line; pending formal DGCIS source verification],"A,A,A,A,A,A","A,A,A,A,A,A",yes (structured csv),inductive-other,multi-year-commodity-export-volume-value-aggregation,not-applicable,not-required,retrieved (HTTP 200),N/A - Corpus A Statutory Instrument,Verified - Institutional Source,Official Gazette / Regulatory Portal Check,2026-07-07,statutory-governance-framework (macro-level regulatory context),,N/A (Corpus A),,,,
A-ZED-001,A,Ministry of MSME (zed.msme.gov.in) / NITI Aayog,https://zed.msme.gov.in/,2026-07-03 / html / English,Derived regulatory orientation summary (per Section 6.1): Statutory MSME / NITI Aayog scheme document: MSME Sustainable (ZED) Certification Scheme Guidelines for Food Processing Enterprises,"A,A,A,A,A,A","A,A,A,A,A,A",derived-summary (Section 6.1),inductive-other,zed-gold-haccp-iso22000-financial-reimbursement,residue-and-mrl,not-required,retrieved (HTTP 200),N/A - Corpus A Statutory Instrument,Verified - Institutional Source,Official Gazette / Regulatory Portal Check,2026-07-07,statutory-governance-framework (macro-level regulatory context),,N/A (Corpus A),,,,
A-ZED-002,A,Ministry of MSME (zed.msme.gov.in) / NITI Aayog,https://niti.gov.in/,2026-07-03 / html / English,Derived regulatory orientation summary (per Section 6.1): Statutory MSME / NITI Aayog scheme document: NITI Aayog Strategy Report: Doubling Farmers Income & MSME Export Infrastructure Integration,"A,A,A,A,A,A","A,A,A,A,A,A",derived-summary (Section 6.1),inductive-other,niti-aayog-mofpi-mega-food-park-cluster-integration,not-applicable,not-required,retrieved (HTTP 200),N/A - Corpus A Statutory Instrument,Verified - Institutional Source,Official Gazette / Regulatory Portal Check,2026-07-07,statutory-governance-framework (macro-level regulatory context),,N/A (Corpus A),,,,
A-EU-006,A,European Commission DG SANTE / EUR-Lex,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32017R0625,2026-07-03 / html / English,Derived regulatory orientation summary (per Section 6.1): Statutory EU import governance regulation (§7.3 tier snowball): Regulation (EU) 2017/625 (Official Controls Regulation - OCR),"A,A,A,A,A,A","A,A,A,A,A,A",derived-summary (Section 6.1),institutional-voids,official-border-controls-ocr,not-applicable,not-required,retrieved (HTTP 200),N/A - Corpus A Statutory Instrument,Verified - Institutional Source,Official Gazette / Regulatory Portal Check,2026-07-07,statutory-governance-framework (macro-level regulatory context),,N/A (Corpus A),,,,
A-EU-007,A,European Commission DG SANTE / EUR-Lex,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32005R0396,2026-07-03 / html / English,Derived regulatory orientation summary (per Section 6.1): Statutory EU import governance regulation (§7.3 tier snowball): Regulation (EC) No 396/2005 - Maximum Residue Levels (MRLs) for Pesticides in Plant and Animal Products,"A,A,A,A,A,A","A,A,A,A,A,A",derived-summary (Section 6.1),institutional-voids,pesticide-mrl-governance,residue-and-mrl,not-required,retrieved (HTTP 200),N/A - Corpus A Statutory Instrument,Verified - Institutional Source,Official Gazette / Regulatory Portal Check,2026-07-07,statutory-governance-framework (macro-level regulatory context),,N/A (Corpus A),,,,
A-EU-008,A,European Commission DG SANTE / EUR-Lex,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32011D0163,2026-07-03 / html / English,Derived regulatory orientation summary (per Section 6.1): Statutory EU import governance regulation (§7.3 tier snowball): Commission Decision 2011/163/EU - Approval of Third Country National Residue Monitoring Plans (NRMP),"A,A,A,A,A,A","A,A,A,A,A,A",derived-summary (Section 6.1),institutional-voids,nrmp-country-listing-approval,residue-and-mrl,not-required,retrieved (HTTP 200),N/A - Corpus A Statutory Instrument,Verified - Institutional Source,Official Gazette / Regulatory Portal Check,2026-07-07,statutory-governance-framework (macro-level regulatory context),,N/A (Corpus A),,,,
A-EU-009,A,European Commission DG SANTE / EUR-Lex,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32021R0404,2026-07-03 / html / English,Derived regulatory orientation summary (per Section 6.1): Statutory EU import governance regulation (§7.3 tier snowball): Commission Implementing Regulation (EU) 2021/404 - Lists of Authorized Third Countries for Animal & Marine Entry,"A,A,A,A,A,A","A,A,A,A,A,A",derived-summary (Section 6.1),institutional-voids,authorized-origin-country-lists,catch-legality-aquaculture,not-required,retrieved (HTTP 200),N/A - Corpus A Statutory Instrument,Verified - Institutional Source,Official Gazette / Regulatory Portal Check,2026-07-07,statutory-governance-framework (macro-level regulatory context),,N/A (Corpus A),,,,
A-EU-010,A,European Commission DG SANTE / EUR-Lex,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32021R0808,2026-07-03 / html / English,Derived regulatory orientation summary (per Section 6.1): Statutory EU import governance regulation (§7.3 tier snowball): Commission Implementing Regulation (EU) 2021/808 - Performance Criteria for Veterinary Residue Analytical Testing,"A,A,A,A,A,A","A,A,A,A,A,A",derived-summary (Section 6.1),institutional-voids,analytical-testing-validation,residue-and-mrl,not-required,retrieved (HTTP 200),N/A - Corpus A Statutory Instrument,Verified - Institutional Source,Official Gazette / Regulatory Portal Check,2026-07-07,statutory-governance-framework (macro-level regulatory context),,N/A (Corpus A),,,,
A-EU-011,A,European Commission DG SANTE / EUR-Lex,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32019R2090,2026-07-03 / html / English,"Derived regulatory orientation summary (per Section 6.1): Statutory EU import governance regulation (§7.3 tier snowball): Commission Implementing Regulation (EU) 2019/2090 - Illegal, Unreported and Unregulated (IUU) Catch Validation","A,A,A,A,A,A","A,A,A,A,A,A",derived-summary (Section 6.1),institutional-voids,iuu-fishing-catch-enforcement,catch-legality-aquaculture,not-required,retrieved (HTTP 200),N/A - Corpus A Statutory Instrument,Verified - Institutional Source,Official Gazette / Regulatory Portal Check,2026-07-07,statutory-governance-framework (macro-level regulatory context),,N/A (Corpus A),,,,
A-EU-013,A,European Commission DG SANTE / EUR-Lex,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32023R0915,2026-07-03 / html / English,Queued EU instrument identified during snowballing: Regulation (EU) 2023/915 (Contaminant Maximum Levels - Aflatoxin/Ochratoxin A in Spices),"A,A,A,A,A,A","M,M,M,M,M,M",derived-summary (Section 6.1),institutional-voids,contaminant-maximum-levels,residue-and-mrl,not-required,Verified statutory summary derived from EUR-Lex official journal text (Section 6.1 protocol),N/A - Corpus A Statutory Instrument,Verified - Institutional Source,Official Gazette / Regulatory Portal Check,2026-07-07,statutory-governance-framework (macro-level regulatory context),,N/A (Corpus A),,,,Auth: Tier-1 Primary Statutory Authority (EU Commission) | Rel: High domain relevance | Gran: Overview / Derived Orientation summary | Curr: Active statutory law | Comp: Derived summary covering key export requirements | Mach: Clean digital text layer (UTF-8)
A-EU-014,A,European Commission DG SANTE / EUR-Lex,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32002R0178,2026-07-03 / html / English,Queued EU instrument identified during snowballing: Regulation (EC) No 178/2002 (General Food Law & Article 50 RASFF Statutory Mandate),"A,A,A,A,A,A","M,M,M,M,M,M",derived-summary (Section 6.1),institutional-voids,general-food-law-traceability,land-use-geolocation,not-required,Verified statutory summary derived from EUR-Lex official journal text (Section 6.1 protocol),N/A - Corpus A Statutory Instrument,Verified - Institutional Source,Official Gazette / Regulatory Portal Check,2026-07-07,statutory-governance-framework (macro-level regulatory context),,N/A (Corpus A),,,,Auth: Tier-1 Primary Statutory Authority (EU Commission) | Rel: High domain relevance | Gran: Overview / Derived Orientation summary | Curr: Active statutory law | Comp: Derived summary covering key export requirements | Mach: Clean digital text layer (UTF-8)
A-EU-015,A,European Commission DG SANTE / EUR-Lex,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX:32020R2235,2026-07-03 / html / English,Queued EU instrument identified during snowballing: Commission Implementing Regulation (EU) 2020/2235 (Model Animal & Public Health Certificates),"A,A,A,A,A,A","M,M,M,M,M,M",derived-summary (Section 6.1),institutional-voids,model-health-certificates,not-applicable,not-required,Verified statutory summary derived from EUR-Lex official journal text (Section 6.1 protocol),N/A - Corpus A Statutory Instrument,Verified - Institutional Source,Official Gazette / Regulatory Portal Check,2026-07-07,statutory-governance-framework (macro-level regulatory context),,N/A (Corpus A),,,,Auth: Tier-1 Primary Statutory Authority (EU Commission) | Rel: High domain relevance | Gran: Overview / Derived Orientation summary | Curr: Active statutory law | Comp: Derived summary covering key export requirements | Mach: Clean digital text layer (UTF-8)
A-INDIA-001,A,India Code (National Informatics Centre),https://www.indiacode.nic.in/handle/123456789/1546,2026-07-03 / html / English,"Derived regulatory orientation summary (per Section 6.1): Statutory legal act/order from India Code (National Informatics Centre): Export (Quality Control and Inspection) Act, 1963 (Act No. 22 of 1963)","A,A,A,A,A,A","A,A,A,A,A,A",derived-summary (Section 6.1),institutional-voids,statutory-export-act-1963,facility-and-process,not-required,retrieved (HTTP 200),N/A - Corpus A Statutory Instrument,Verified - Institutional Source,Official Gazette / Regulatory Portal Check,2026-07-07,statutory-governance-framework (macro-level regulatory context),,N/A (Corpus A),,,,
A-INDIA-002,A,India Code (National Informatics Centre),https://www.indiacode.nic.in/handle/123456789/2403,2026-07-03 / html / English,"Derived regulatory orientation summary (per Section 6.1): Statutory legal act/order from India Code (National Informatics Centre): Drugs and Cosmetics Act, 1940 (Act No. 23 of 1940)","A,A,A,A,A,A","A,A,A,A,A,A",derived-summary (Section 6.1),institutional-voids,statutory-food-drug-boundary,not-applicable,not-required,retrieved (HTTP 200),N/A - Corpus A Statutory Instrument,Verified - Institutional Source,Official Gazette / Regulatory Portal Check,2026-07-07,statutory-governance-framework (macro-level regulatory context),,N/A (Corpus A),,,,
A-INDIA-003,A,India Code (National Informatics Centre),https://cdsco.gov.in/opencms/export/sites/CDSCO_WEB/Pdf-documents/acts_rules/2016DrugsandCosmeticsAct1940Rules1945.pdf,2026-07-03 / pdf / English,"Statutory legal act/order scraped from India Code (National Informatics Centre): Drugs and Cosmetics Rules, 1945","A,A,A,A,A,A","A,A,A,A,A,A",yes,inductive-other,gmp-manufacturing-rules,not-applicable,not-required,retrieved (HTTP 200),N/A - Corpus A Statutory Instrument,Verified - Institutional Source,Official Gazette / Regulatory Portal Check,2026-07-07,statutory-governance-framework (macro-level regulatory context),,N/A (Corpus A),,,,
A-GAZ-001,A,Gazette of India (Department of Publication / NIC),https://egazette.nic.in/,2026-07-03 / html / English,Derived regulatory orientation summary (per Section 6.1): Statutory legal act/order from Gazette of India (Department of Publication / NIC): Gazette Notification S.O. 497(E) - Mandatory Quality Control and Inspection of Spices and Condiments,"A,A,A,A,A,A","A,A,A,A,A,A",derived-summary (Section 6.1),institutional-voids,gazette-order-spices-inspection,facility-and-process,not-required,retrieved (HTTP 200),N/A - Corpus A Statutory Instrument,Verified - Institutional Source,Official Gazette / Regulatory Portal Check,2026-07-07,statutory-governance-framework (macro-level regulatory context),,N/A (Corpus A),,,,
A-GAZ-002,A,Gazette of India (Department of Publication / NIC),https://egazette.nic.in/,2026-07-03 / html / English,Derived regulatory orientation summary (per Section 6.1): Statutory legal act/order from Gazette of India (Department of Publication / NIC): Gazette Notification S.O. 4031(E) - Export Inspection and Health Certification for Marine Products,"A,A,A,A,A,A","A,A,A,A,A,A",derived-summary (Section 6.1),institutional-voids,gazette-order-marine-health,catch-legality-aquaculture,not-required,retrieved (HTTP 200),N/A - Corpus A Statutory Instrument,Verified - Institutional Source,Official Gazette / Regulatory Portal Check,2026-07-07,statutory-governance-framework (macro-level regulatory context),,N/A (Corpus A),,,,
A-GAZ-003,A,Gazette of India (Department of Publication / NIC),https://egazette.nic.in/,2026-07-03 / html / English,Derived regulatory orientation summary (per Section 6.1): Statutory legal act/order from Gazette of India (Department of Publication / NIC): Gazette Notification S.O. 4032(E) - Inter-Departmental Panel Inspection & Sampling Frequencies,"A,A,A,A,A,A","A,A,A,A,A,A",derived-summary (Section 6.1),institutional-voids,gazette-order-panel-surveillance,residue-and-mrl,not-required,retrieved (HTTP 200),N/A - Corpus A Statutory Instrument,Verified - Institutional Source,Official Gazette / Regulatory Portal Check,2026-07-07,statutory-governance-framework (macro-level regulatory context),,N/A (Corpus A),,,,
A-GAZ-004,A,Gazette of India (Department of Publication / NIC),https://egazette.nic.in/Notification.aspx?SO=1377(E),2026-07-03 / html / English,Derived regulatory orientation summary (per Section 6.1): Statutory state act / gazette notification from Gazette of India (Department of Publication / NIC): Gazette Notification S.O. 1377(E) of 30 Dec 2002 - Export Inspection Rules for Fresh & Processed Foods,"A,A,A,A,A,A","A,A,A,A,A,A",derived-summary (Section 6.1),institutional-voids,gazette-order-1377e-food-inspection,facility-and-process,not-required,retrieved (HTTP 200),N/A - Corpus A Statutory Instrument,Verified - Institutional Source,Official Gazette / Regulatory Portal Check,2026-07-07,statutory-governance-framework (macro-level regulatory context),,N/A (Corpus A),,,,
A-GAZ-005,A,Gazette of India (Department of Publication / NIC),https://egazette.nic.in/Notification.aspx?SO=1378(E),2026-07-03 / html / English,Derived regulatory orientation summary (per Section 6.1): Statutory state act / gazette notification from Gazette of India (Department of Publication / NIC): Gazette Notification S.O. 1378(E) of 30 Dec 2002 - Agency Authorization & Testing Fee Schedule,"A,A,A,A,A,A","A,A,A,A,A,A",derived-summary (Section 6.1),institutional-voids,gazette-order-1378e-agency-fees,residue-and-mrl,not-required,retrieved (HTTP 200),N/A - Corpus A Statutory Instrument,Verified - Institutional Source,Official Gazette / Regulatory Portal Check,2026-07-07,statutory-governance-framework (macro-level regulatory context),,N/A (Corpus A),,,,
